0.16732025	0.17615509	-2.2441692
-0.7795334	-0.2316513	-1.160284
-0.9436569	0.23191833	-1.5529156
-0.88951874	0.2273407	-1.4915218
-1.0700455	0.23816681	-1.0664196
-0.9034195	0.40155792	-1.5509853
-0.7235031	0.363266	-1.5803738
-0.40023804	0.4134369	-2.0887814
-0.32738495	0.52729034	-2.3155193
-0.21479034	0.31258392	-2.2372646
-0.14206696	0.11378479	-2.0107937
-0.28372192	0.11090851	-1.9059811
-0.539299	0.5570984	-1.9997005
-0.2501297	0.38519287	-2.2272549
-0.42058563	0.5849228	-2.2374172
-0.72615814	0.97177887	-2.5014858
