2.9218063	-2.8368683	-2.7419643
2.7995148	-2.7688065	-2.546156
2.3595123	-2.6285248	-2.2217312
1.989151	-2.4688797	-2.1404018
2.306488	-2.643303	-2.1977978
1.9869461	-2.0365448	-2.5394802
1.8902206	-2.630478	-1.958952
2.4422684	-3.0926895	-2.169897
2.7782822	-2.945816	-2.612585
2.492813	-2.7889786	-2.6474133
2.464241	-2.5981216	-2.8448696
1.505127	-1.6972733	-2.7531414
1.274559	-1.558464	-2.6785336
1.6676865	-2.104393	-2.4662151
1.6575394	-1.8933563	-2.519003
1.7085724	-1.884697	-2.5980358
2.179779	-2.284996	-2.7259426
2.1258316	-2.032463	-2.844183
1.935852	-2.5246735	-2.174696
1.7926254	-2.5791092	-2.0273418
1.010086	-2.3622513	-1.3007183
1.397644	-2.3858871	-1.7124004
1.2653732	-2.3998947	-1.6770458
1.7657394	-2.5261078	-1.9060802
1.877449	-2.4599152	-2.0619564
1.994957	-2.557434	-1.9959545
2.584999	-2.1619186	-3.0654964
2.3372803	-2.3893738	-2.544958
2.080635	-2.3757858	-2.5006084
1.6323318	-2.5480194	-1.8723278
2.1072845	-2.7134247	-2.2912807
2.2384415	-2.6188278	-2.4742565
2.2852097	-2.6641922	-2.43186
