2.0711288	-2.164505	-3.2884274
2.053543	-2.1434708	-3.285841
2.9893417	-2.5558624	-4.312216
2.7126694	-2.8639755	-3.3324184
2.3866653	-2.5472412	-3.88159
1.011589	-3.0952988	-1.8051434
1.5607147	-3.4247742	-2.2744732
1.4020996	-3.1883621	-2.2261715
0.9205704	-2.6504288	-1.9293728
2.5808334	-3.3526154	-3.0844784
2.623207	-3.1595154	-3.3932476
3.2131119	-3.6273575	-3.808424
2.594658	-3.4185257	-3.612936
2.0616684	-3.0411987	-3.3302212
2.702324	-3.5329742	-3.244276
2.3907013	-3.9552383	-2.375021
2.449768	-2.931343	-3.730917
2.7517395	-3.102234	-3.6666698
2.9206772	-2.4340515	-4.8234615
3.0270767	-2.8710327	-4.129179
2.2558136	-2.4688644	-3.5188808
3.3919983	-3.275444	-3.7987957
2.3497238	-2.5785751	-3.3569622
3.1473007	-3.3660583	-3.3910885
2.8945618	-3.2747269	-3.3977566
2.3957138	-2.185707	-3.963171
2.9321594	-2.0168533	-4.381155
