-3.8169632	-1.4117966	3.0160847
-2.7529984	-2.4104233	2.6897297
-2.0080872	-3.0497208	2.3846073
-3.2317886	-2.5138626	3.1400852
-2.345337	-3.3053436	2.8386707
-2.4090881	-3.400383	2.9708652
-2.0375595	-4.0348434	3.3451786
-0.25038147	-4.0221786	1.2813587
-1.1067429	-3.6532745	1.6844501
-1.3720093	-3.8230133	1.8973255
-0.89736176	-3.8517532	1.4190006
-2.6152344	-3.653778	2.8501987
-1.6135635	-3.7881622	1.9664631
-2.7089996	-3.2905045	2.6081638
-3.141182	-3.3111877	3.1202564
-2.9663467	-3.3774185	3.26713
-3.1259232	-3.2898865	3.1743565
-3.845459	-3.1332245	3.5232258
-4.5809097	-3.1197128	4.3828373
-4.8847885	-2.7546387	4.421793
-5.1556244	-3.1476135	4.9191837
-4.767212	-3.3981247	4.686434
-4.214569	-3.184517	3.7393208
-4.0134964	-2.877266	3.0644398
