2.6097488	-2.1936722	-2.7630138
2.7776947	-2.319481	-2.8794231
2.343689	-2.1253357	-2.8037243
2.0755844	-2.2248	-2.6968899
2.4240265	-2.0861893	-2.9245281
2.2398605	-1.9514542	-3.0723476
1.9615021	-1.9493256	-2.6991405
2.224083	-1.9475327	-2.7111492
1.0565948	-1.3678207	-2.12467
1.2152176	-1.6560745	-1.688345
1.5526199	-1.4992828	-2.2511044
1.6546326	-1.794136	-2.1116085
1.7386703	-1.37397	-2.6930752
1.1969833	-1.3322144	-2.332533
0.8935623	-1.4752502	-1.7433071
0.78022003	-1.1602249	-1.8811016
0.51646423	-1.139679	-1.6045666
0.6215515	-1.3221664	-1.5004635
1.038063	-1.315239	-1.997427
1.7135391	-1.5306168	-2.4734097
1.5762558	-1.5966034	-2.468443
1.7133026	-1.9390564	-2.0964947
1.5243988	-1.550621	-2.1665173
1.4328384	-1.5427856	-1.9563274
1.3593292	-1.5481796	-1.8987713
1.2405777	-1.7546158	-1.579237
1.3138809	-1.614502	-1.7712917
1.0434265	-1.651329	-1.4109097
1.2586975	-1.9374466	-1.2733288
0.8105469	-1.9234848	-0.6780071
1.1930542	-1.6051636	-1.5122051
0.91057587	-1.4081497	-1.3410778
0.8319931	-1.19281	-1.771307
0.5117111	-1.3745193	-1.1559124
0.16159058	-1.6639328	-0.39899254
0.4666977	-1.5804443	-0.99915123
1.144577	-1.6321487	-1.5431271
1.3772812	-1.8250046	-1.5689678
1.4023972	-1.4519348	-2.1963482
1.9165802	-1.7954636	-2.2280865
1.1479721	-1.6681976	-1.6778698
1.5020828	-1.5034027	-2.2686443
1.8980713	-2.1380386	-1.8630352
1.1249695	-2.2633286	-0.9926052
1.3579788	-1.7430496	-1.74407
1.0861893	-1.4582748	-1.7502117
1.6906128	-2.0085373	-1.7800121
1.7099228	-1.997673	-1.724905
2.1568146	-2.1844025	-2.0339413
1.6359329	-1.8631973	-1.9475613
1.5388641	-2.1561356	-1.4059658
