-3.4986649	-0.9915085	1.3849354
-3.510376	-0.97255707	1.3714161
-3.4719925	-0.9926758	1.3453465
-3.4731522	-0.9923248	1.3438053
-3.4747696	-0.99316406	1.3506565
-3.4708328	-0.99337006	1.3473301
-3.4724274	-0.99167633	1.3476582
-3.4646149	-0.9990616	1.3457279
-3.4635696	-0.9970856	1.3418446
-3.4681091	-0.9998703	1.3523731
-3.474205	-0.9866562	1.3375034
-3.4744492	-0.98838806	1.3383274
-3.474594	-0.9940491	1.3465214
-3.466751	-0.9987564	1.3486881
-3.4653244	-0.9963455	1.3418598
-2.3528214	-0.34487152	0.5135746
-2.3787766	-0.31134033	0.5185795
-3.3899765	-1.155838	2.618967
-3.4206238	-1.1406631	2.605463
-2.8138885	-1.6433334	2.6995487
