-2.0493011	0.60344696	-0.6479397
-2.1851273	0.7212677	-0.6665554
-2.1940613	0.8751297	-0.6456661
-2.242241	0.9331207	-0.81371117
-2.2226639	0.47110748	-0.5536251
-2.1475906	0.47090912	-0.6509838
-1.913353	0.39824677	-0.6886349
-1.84021	0.71717834	-1.1146145
-1.6729584	0.48848724	-1.0928707
-1.7272568	0.62638855	-1.1737423
-1.6561813	0.42900848	-0.99871635
-1.4309158	0.2958145	-1.0721645
-1.5362167	0.36603546	-0.92601585
-1.3682861	0.22808838	-0.94556236
-1.749321	0.38011932	-0.85796165
-1.5451889	0.42653656	-0.9021435
-1.771553	0.4814453	-0.7148037
-1.6199417	0.2823105	-0.6609173
-1.7411423	0.30534363	-0.5166912
-1.8486023	0.15762329	-0.2558956
-1.973732	0.17160034	-0.24567223
-1.9535446	0.27524567	-0.41142082
-2.1104202	0.32245636	-0.34849358
-2.1040115	0.5048523	-0.5892544
-2.4607162	0.49721527	-0.2534542
-2.4794006	0.6173172	-0.24641228
-2.1792755	0.24412537	-0.33709526
-1.784172	0.3043747	-0.6620693
-1.733223	0.1316452	-0.5627804
-1.6544113	0.25533295	-0.66300774
-1.5872955	0.32361603	-0.78219414
-1.7516403	0.5787964	-0.988966
-1.7749176	0.3467865	-0.6694088
