1.5902176	-3.1947403	-0.8202114
1.36969	-3.06958	-0.7219906
1.4534607	-3.1176453	-0.70794487
1.498024	-3.1189346	-0.75579643
1.566597	-3.0747757	-0.86348534
1.4374542	-3.1908875	-0.58441734
1.6408234	-2.5962296	-1.2501202
1.7040787	-2.218254	-1.82794
2.2726746	-2.860855	-1.697958
2.3069382	-2.9041824	-1.7206326
2.1882248	-2.5927277	-1.8213329
2.3710632	-2.64917	-2.0654507
2.1755905	-2.6398392	-1.7900829
2.2844162	-2.7131805	-1.8687344
2.2396545	-2.9647903	-1.8402996
2.242073	-2.9632034	-1.8419628
1.6010361	-2.461441	-1.6699963
2.4564133	-2.8561172	-2.3102245
2.0946045	-2.6572037	-2.051283
1.9933548	-2.5232162	-1.8681622
2.3219986	-3.0204697	-1.7356167
2.3229752	-3.0226974	-1.7348766
