-2.626068	0.066352844	0.31204414
-2.5793228	-0.017219543	0.3418827
-2.5965729	-0.005004883	0.32668495
-2.2638702	-0.17208862	0.24241066
-2.2818985	-0.16316223	0.24392891
-2.4370804	-0.2856598	0.41426277
-2.3486862	-0.3555832	0.39917946
-2.3632202	-0.5768509	0.57432747
-2.2463608	-0.47190094	0.3748951
-2.1293716	-0.70912933	0.48592567
-1.9724426	-0.6151657	0.37023354
-2.0329514	-0.78530884	0.47899818
-1.6978073	-0.46406555	-0.03142357
-1.8254929	-0.6250305	0.07657051
-1.8706055	-0.49185944	0.09514809
-1.931633	-0.86663055	0.51467323
-1.93116	-1.0253601	0.77775
-1.7427826	-1.0332565	0.6746845
-1.829628	-0.90582275	0.42140388
-1.6757278	-0.83613586	0.35910225
-1.3784256	-1.0444565	0.22511482
-1.6070633	-0.9372711	0.3629017
-1.5428543	-1.1144028	0.57946205
-1.7354279	-1.0785065	0.6393986
-1.2433777	-1.442482	0.5358677
-1.8832932	-1.1211166	0.82442665
-1.6165543	-1.4164276	0.86704445
