-1.7720566	-1.4660873	0.9903126
-1.7672806	-1.47435	1.0008335
-1.2897949	-2.1758041	1.6983204
-0.80994415	-2.494461	1.8653889
-0.9791336	-1.7999191	1.2656498
-0.72641754	-1.6813278	0.8374882
-1.2376938	-2.1614838	1.8444767
-1.2225113	-1.9868393	1.680994
-1.0032654	-1.910347	1.3810978
-0.35501862	-2.4201584	1.1637058
-0.5110855	-2.1214752	0.8677082
-0.6158676	-1.8454819	0.866724
-0.21866608	-2.153862	0.8829365
-0.19306946	-2.189087	0.87293434
-0.58919525	-1.9959946	1.0206852
-0.83794403	-1.9235611	0.9628544
-1.6389236	-0.71443176	0.51542854
-1.3478546	-1.4672318	0.81861305
-0.7687607	-1.6485672	0.50609016
-0.95178986	-1.5629196	0.8624897
-1.3976822	-0.99944305	0.88085365
-1.1733093	-1.542572	1.0805988
-1.203125	-1.2273178	0.8036213
-1.6568527	-1.1127167	1.1755695
-1.1011124	-1.7317123	1.3241749
-1.1422958	-1.6914597	1.2517719
-1.1524887	-1.5338516	1.1163502
-1.1004562	-1.8914948	1.344759
-0.8773575	-1.9333496	1.3409519
-1.1734543	-1.8297958	1.4832172
-1.5063324	-1.2143326	1.2709217
-0.693161	-1.7215805	0.8161564
-0.7541275	-1.7633896	1.0237904
-0.58412933	-1.877449	0.776186
-1.1611252	-1.6621475	1.206667
-0.787117	-1.3731918	0.67563057
-0.5838089	-1.04142	-0.15057182
-0.69088745	-1.3221207	0.40527534
-0.9616318	-1.0256805	0.06299782
-1.0387115	-1.6869965	1.2349949
-1.2897873	-1.533699	1.2279835
-0.90838623	-2.1215744	1.2429981
-0.8672867	-1.8371964	0.84111214
-0.83953094	-1.9606323	0.97955513
-1.3046112	-2.0560532	1.5478764
-1.2499313	-1.612793	0.81365395
-1.0739517	-1.6470718	0.8717518
-1.0829239	-1.7067337	0.97075844
-1.3836594	-1.5316544	0.9775028
-0.7845917	-1.7143936	0.6801777
-0.75826263	-2.040306	0.8696995
-1.0549545	-1.6446381	0.6423893
-1.6349106	-1.4066238	1.2124882
-1.6812363	-1.6579208	1.540514
-1.5257645	-1.713707	1.4711552
-1.5767212	-1.7412949	1.6415806
-2.2039337	-0.9988785	1.3464909
-1.5624771	-1.8503189	1.6122837
-1.7958221	-1.3872757	1.3214664
-1.0697708	-1.7228317	1.0009174
-1.4609146	-1.6162338	1.276926
-1.8434753	-1.2258835	1.3269825
-1.5586624	-1.4561691	1.210619
-1.7820587	-1.2961884	1.3120975
-1.8071518	-1.8850937	1.9155827
-1.6518173	-1.5483932	1.08745
-1.7634125	-1.337944	1.058527
-1.7226105	-1.463707	1.27598
-1.8273392	-1.2850266	1.0542316
-1.4638443	-1.4828415	1.0429783
-1.3421249	-1.4073563	0.88392067
-1.2693558	-1.4213791	0.79291725
-1.563652	-1.336113	0.98981667
-1.7658157	-1.1164017	0.93060493
-1.3301086	-1.461998	0.8573322
-1.8413315	-1.0768204	0.83281136
-1.684372	-1.289772	1.1033573
-1.5644608	-1.4540176	1.1518116
-1.6016006	-1.2581406	0.94410133
-1.8828964	-0.85533905	0.8565159
-2.1045074	-0.6354141	0.7355137
-2.1210556	-0.6803589	0.7789402
-1.9258194	-1.3392868	1.407587
-2.2470322	-1.434372	1.5900288
-1.9549637	-1.7586288	1.7719746
-2.062706	-1.2718353	1.2853489
-2.1344757	-1.3417816	1.6675129
-2.1763687	-1.9198532	2.2745228
-1.4628983	-2.0998764	1.7440357
