-1.3571777	-1.8153458	1.0920887
-1.7240067	-1.6373138	1.1267262
-1.6621017	-1.4967422	0.93940926
-1.8823929	-1.2702255	0.92245674
-2.0655746	-1.083435	1.0531178
-1.6394882	-1.2718277	0.8022709
-1.5755081	-1.3213501	0.91692543
-1.6675339	-1.5246506	1.3910465
-1.7757492	-1.526619	1.6211185
-1.5943375	-1.1809464	1.0213108
-1.545578	-1.4172058	1.4060383
-1.3538437	-1.4652634	1.2410755
-1.4396744	-1.367485	1.238451
-1.2900467	-1.5893936	1.3287144
-0.9979019	-1.7181625	1.1741962
-1.2332382	-1.7653961	1.5009022
-1.4449005	-1.6204147	1.5495625
-1.4223328	-1.5591202	1.5289402
-1.26931	-1.5876389	1.3983097
-1.4636917	-1.3731766	1.3186436
-1.6624603	-1.3112869	1.3863087
-1.5122528	-1.4428482	1.357172
-1.7284164	-1.4216309	1.5440311
-1.4103317	-1.2387314	1.1341877
-1.1079788	-1.3989944	0.8944721
-1.0394974	-1.5683212	0.96495247
-1.1166306	-1.5418777	1.0328922
-0.99095154	-1.4794388	0.8603382
-1.5680695	-1.6520996	1.566042
-1.873291	-1.5405273	1.7061329
-2.047104	-1.4660416	1.7432346
-1.9979095	-1.6297531	1.9128895
-1.8824463	-1.5002441	1.6738224
-1.6234512	-1.7212296	1.6198902
-1.9493027	-1.2756348	1.3963871
-1.6997147	-1.4872208	1.3720875
-1.2391739	-1.6556168	1.1385593
-1.0889511	-1.8532791	1.2519169
-1.1271744	-1.6361237	1.1333256
-1.5217972	-1.6385803	1.5877628
