2.132454	-1.9294357	-1.8679638
2.0674744	-2.0088654	-1.7581387
1.8894424	-1.963974	-1.6706371
1.6076584	-1.8825226	-1.530508
1.2606583	-1.7855988	-1.1983471
1.2455978	-1.8766861	-1.3048153
1.133812	-1.8140488	-1.3019848
1.0917053	-1.3339767	-1.5483913
1.1345749	-1.1782684	-1.7523708
1.0282516	-1.2819138	-1.5410442
0.997406	-1.0894012	-1.8099575
1.0753784	-1.2346191	-1.7523098
0.81412506	-0.83882904	-1.9311504
0.8823776	-0.7885132	-2.0181332
0.96006775	-0.9345856	-2.012083
1.0996323	-1.0142365	-2.1627178
0.89250946	-0.9794998	-1.939642
0.8423233	-0.86777496	-2.0761318
0.8422394	-0.75766754	-2.2552624
0.6187668	-0.5860672	-2.1934643
0.55841064	-0.76395416	-1.9586086
0.73052216	-0.9812851	-1.8866634
0.9040756	-1.0471497	-1.9303875
